id,host_id,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,super_host
28467776,207114839,11.0,1,1,Shinjuku Ku,35.70304,139.69524,Private room,2,3 shared baths,1.0,1.0,1651.0,84,90.0,1,0
28473327,30324135,51.0,1,1,Shinjuku Ku,35.70166,139.70769,Entire home/apt,2,1 bath,1.0,2.0,12000.0,35,94.0,0,0
28474589,30324135,51.0,1,1,Shinjuku Ku,35.70121,139.70824,Entire home/apt,3,1 bath,1.0,1.0,12000.0,29,96.0,0,0
28492727,215074082,2.0,1,1,Sumida Ku,35.70919,139.80421,Private room,2,1 shared bath,1.0,1.0,1943.0,97,98.0,0,1
28494079,215074082,2.0,1,1,Sumida Ku,35.70887,139.80449,Private room,2,1 shared bath,1.0,1.0,1866.0,109,99.0,0,1
28496100,215098959,1.0,1,1,Shibuya Ku,35.6646,139.69904,Entire home/apt,4,1 bath,1.0,2.0,9571.0,57,98.0,1,1
28496917,30324135,51.0,1,1,Shinjuku Ku,35.70121,139.70617,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,39,97.0,0,0
28497570,30324135,51.0,1,1,Shinjuku Ku,35.70168,139.70808,Entire home/apt,3,1.5 baths,1.0,3.0,11571.0,18,93.0,0,0
28498155,30324135,51.0,1,1,Shinjuku Ku,35.70046,139.70848,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,21,96.0,0,0
28498524,30324135,51.0,1,1,Shinjuku Ku,35.70025,139.70834,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,12,98.0,0,0
28500342,30324135,51.0,1,1,Shinjuku Ku,35.70134,139.70823,Entire home/apt,3,1.5 baths,1.0,3.0,12000.0,44,91.0,0,0
28501000,62029756,4.0,1,1,Setagaya Ku,35.66832,139.6262,Entire home/apt,4,1 bath,1.0,2.0,3000.0,57,95.0,1,0
28501487,30324135,51.0,1,1,Shinjuku Ku,35.70112,139.70812,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,16,96.0,0,0
28501731,94756046,3.0,1,1,Katsushika Ku,35.74749,139.86564,Entire home/apt,3,1 bath,1.0,0.0,5000.0,43,93.0,1,0
28502468,215139274,1.0,1,1,Sumida Ku,35.71054,139.81102,Private room,4,1 private bath,2.0,2.0,50000.0,46,100.0,1,1
28503388,30324135,51.0,1,1,Shinjuku Ku,35.69963,139.70652,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,32,89.0,0,0
28523296,30324135,51.0,1,1,Shinjuku Ku,35.70043,139.70655,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,46,93.0,0,0
28523332,163145419,0.0,1,1,Shibuya Ku,35.69132,139.68379,Private room,2,1.5 baths,1.0,1.0,1545.0,22,92.0,0,0
28524827,30324135,51.0,1,1,Shinjuku Ku,35.70167,139.70631,Entire home/apt,3,1.5 baths,1.0,3.0,12000.0,32,95.0,0,0
28526421,30324135,51.0,1,1,Shinjuku Ku,35.70014,139.70704,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,39,92.0,0,0
28527200,94756046,3.0,1,1,Katsushika Ku,35.7478,139.86626,Entire home/apt,4,1 bath,1.0,3.0,6000.0,35,91.0,1,0
28527432,67293077,11.0,1,1,Shinjuku Ku,35.70605,139.74164,Entire home/apt,2,1.5 baths,,1.0,4102.0,23,90.0,1,0
28528222,195984871,9.0,1,1,Ota Ku,35.55998,139.73654,Entire home/apt,2,1 bath,1.0,2.0,8600.0,226,96.0,1,0
28529036,195984871,9.0,1,1,Ota Ku,35.55959,139.7377,Entire home/apt,2,1 bath,1.0,2.0,8600.0,9,100.0,1,0
28529499,42244167,36.0,1,1,Setagaya Ku,35.64194,139.66467,Entire home/apt,2,1 bath,,1.0,3071.0,120,88.0,1,0
28530380,30324135,51.0,1,1,Shinjuku Ku,35.70038,139.7065,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,41,92.0,0,0
28535126,162493127,4.0,1,1,Suginami Ku,35.6969,139.65967,Entire home/apt,3,1 bath,1.0,3.0,8500.0,46,97.0,1,1
28544116,103940472,,,,Minato Ku,35.67464,139.73168,Entire home/apt,6,1 bath,2.0,1.0,17250.0,25,98.0,0,1
28556189,152802905,,,,Chofu Shi,35.64912,139.5487,Entire home/apt,7,1 bath,2.0,3.0,13000.0,41,96.0,0,1
28560362,162493127,4.0,1,1,Suginami Ku,35.69749,139.65028,Entire home/apt,3,1 bath,1.0,3.0,6000.0,51,100.0,1,1
28565159,153322976,2.0,1,1,Shinjuku Ku,35.69106,139.7099,Private room,2,1.5 baths,1.0,2.0,8500.0,36,86.0,1,0
28567665,215606612,79.0,1,1,Toshima Ku,35.72901,139.72672,Entire home/apt,3,1 bath,1.0,1.0,3429.0,65,94.0,1,0
28568126,50190468,1.0,1,1,Ota Ku,35.55636,139.71867,Private room,2,1 shared bath,1.0,0.0,3000.0,13,85.0,1,0
28569742,150299734,14.0,1,1,Chiyoda Ku,35.7043,139.77223,Entire home/apt,6,2 baths,3.0,3.0,18000.0,78,96.0,1,0
28575066,215652158,1.0,1,1,Shinjuku Ku,35.6954,139.70572,Entire home/apt,8,1 bath,2.0,7.0,16429.0,70,95.0,0,0
28587312,105994847,5.0,1,1,Shinjuku Ku,35.6974,139.69307,Entire home/apt,3,1 bath,1.0,2.0,15000.0,57,95.0,0,0
28587919,30324135,51.0,1,1,Shinjuku Ku,35.70192,139.70844,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,24,94.0,0,0
28588141,30324135,51.0,1,1,Shinjuku Ku,35.7018,139.70611,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,30,95.0,0,0
28589475,30324135,51.0,1,1,Shinjuku Ku,35.70104,139.70831,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,40,96.0,0,0
28589957,43230315,4.0,1,1,Katsushika Ku,35.73134,139.83527,Entire home/apt,16,2 baths,5.0,7.0,66569.0,76,95.0,1,1
28591273,16188418,26.0,1,1,Sumida Ku,35.71817,139.81388,Entire home/apt,12,1 bath,3.0,7.0,28757.0,24,96.0,1,1
28591621,30324135,51.0,1,1,Shinjuku Ku,35.70122,139.7066,Entire home/apt,2,1.5 baths,1.0,2.0,12000.0,42,97.0,0,0
28613761,42244167,36.0,1,1,Setagaya Ku,35.64042,139.66442,Entire home/apt,3,1 bath,,3.0,3214.0,274,91.0,1,0
28614395,186031000,2.0,1,1,Arakawa Ku,35.73576,139.77274,Entire home/apt,9,3 baths,4.0,2.0,40000.0,29,97.0,0,1
28615625,215965080,2.0,1,1,Setagaya Ku,35.66119,139.66613,Entire home/apt,3,1 bath,,2.0,3714.0,77,82.0,1,0
28618459,62029756,4.0,1,1,Setagaya Ku,35.66427,139.62597,Entire home/apt,3,1 bath,1.0,2.0,4643.0,80,97.0,1,0
28620119,37977138,2.0,1,1,Toshima Ku,35.72902,139.73456,Entire home/apt,4,1.5 baths,1.0,2.0,9857.0,46,93.0,0,1
28620625,30324135,51.0,1,1,Shinjuku Ku,35.70111,139.69917,Entire home/apt,5,1.5 baths,1.0,4.0,15000.0,33,95.0,0,0
28620700,150931532,18.0,1,1,Ota Ku,35.56288,139.72642,Entire home/apt,6,1 bath,1.0,3.0,8571.0,41,87.0,1,0
28626249,105994847,5.0,1,1,Toshima Ku,35.73266,139.70539,Entire home/apt,5,1 bath,1.0,2.0,20000.0,57,96.0,0,0
28628677,200518670,6.0,1,1,Suginami Ku,35.7224,139.6214,Entire home/apt,7,1 bath,,4.0,9371.0,41,94.0,1,0
28632233,211795510,11.0,1,1,Toshima Ku,35.73208,139.72809,Entire home/apt,4,1 bath,1.0,2.0,6818.0,44,81.0,1,0
28633739,211795510,11.0,1,1,Toshima Ku,35.73384,139.72865,Entire home/apt,4,1 bath,1.0,2.0,6818.0,47,86.0,1,0
28643235,160236490,5.0,1,1,Taito Ku,35.70871,139.78555,Entire home/apt,4,1 bath,2.0,3.0,5714.0,50,93.0,0,1
28665244,9018856,9.0,1,1,Minato Ku,35.66795,139.73836,Entire home/apt,5,1.5 baths,1.0,1.0,17767.0,61,97.0,1,0
28668923,160236490,5.0,1,1,Taito Ku,35.71081,139.78461,Entire home/apt,4,1 bath,2.0,2.0,18571.0,55,96.0,0,1
28669823,30324135,51.0,1,1,Shinjuku Ku,35.70102,139.69779,Entire home/apt,5,1.5 baths,1.0,4.0,15000.0,44,98.0,0,0
28673267,79010327,4.0,1,1,Shibuya Ku,35.68204,139.69835,Entire home/apt,6,1 bath,1.0,4.0,5829.0,79,84.0,1,0
28674298,30324135,51.0,1,1,Shinjuku Ku,35.70012,139.6991,Entire home/apt,2,1.5 baths,1.0,1.0,14429.0,24,97.0,0,0
28674921,30324135,51.0,1,1,Shinjuku Ku,35.70164,139.6991,Entire home/apt,3,1.5 baths,1.0,2.0,15000.0,43,95.0,0,0
28676681,42244167,36.0,1,1,Taito Ku,35.72138,139.79089,Entire home/apt,10,2 baths,1.0,10.0,38571.0,135,92.0,1,0
28682875,26290472,2.0,1,1,Taito Ku,35.71454,139.78898,Entire home/apt,2,1 bath,1.0,2.0,5682.0,76,99.0,1,1
28683931,26290472,2.0,1,1,Taito Ku,35.71311,139.79111,Entire home/apt,2,1 bath,1.0,1.0,5571.0,56,100.0,1,1
28696818,216170035,8.0,1,1,Taito Ku,35.70809,139.79151,Shared room,1,1 shared bath,1.0,2.0,2110.0,0,,1,1
28698347,216495487,4.0,1,1,Taito Ku,35.71863,139.79975,Entire home/apt,5,1 bath,1.0,3.0,6000.0,43,87.0,1,0
28699028,21751883,2.0,1,1,Shibuya Ku,35.68855,139.68229,Entire home/apt,3,1 bath,,2.0,3600.0,56,83.0,1,0
28701228,21751883,2.0,1,1,Shibuya Ku,35.6879,139.68341,Entire home/apt,3,1 bath,,1.0,4800.0,58,82.0,1,0
28703912,207024011,24.0,1,1,Toshima Ku,35.73537,139.70696,Hotel room,6,1.5 baths,1.0,3.0,4300.0,29,94.0,1,0
28704540,207024011,24.0,1,1,Toshima Ku,35.73714,139.7075,Entire home/apt,4,1.5 baths,1.0,2.0,4300.0,56,93.0,1,0
28705116,207024011,24.0,1,1,Toshima Ku,35.73614,139.70776,Entire home/apt,6,1.5 baths,1.0,3.0,4600.0,37,94.0,1,0
28706594,216544001,12.0,1,1,Shibuya Ku,35.68401,139.68525,Entire home/apt,5,1 bath,1.0,5.0,15143.0,0,,1,0
28707521,216544005,1.0,1,1,Taito Ku,35.7189,139.7807,Entire home/apt,9,1 bath,3.0,4.0,21888.0,41,96.0,1,0
28708046,216544001,12.0,1,1,Shibuya Ku,35.6864,139.6803,Entire home/apt,6,1 bath,1.0,4.0,15094.0,3,87.0,1,0
28720694,213641008,4.0,1,1,Shinjuku Ku,35.6987,139.69884,Entire home/apt,12,1.5 baths,3.0,4.0,66143.0,34,98.0,1,1
28721294,213641008,4.0,1,1,Meguro Ku,35.64551,139.69992,Entire home/apt,4,1 bath,1.0,2.0,13429.0,68,98.0,1,1
28723411,45410526,5.0,1,1,Sumida Ku,35.71533,139.82457,Private room,8,2 baths,4.0,6.0,7000.0,35,95.0,1,0
28726535,104096097,1.0,1,1,Shinagawa Ku,35.61968,139.71801,Entire home/apt,7,1.5 baths,2.0,4.0,9643.0,70,96.0,1,0
28727014,131748110,23.0,1,1,Setagaya Ku,35.63317,139.6529,Entire home/apt,2,1 bath,,1.0,4900.0,7,89.0,1,0
28741588,134083708,5.0,1,1,Minato Ku,35.66269,139.73723,Entire home/apt,2,1.5 baths,1.0,1.0,8500.0,15,96.0,1,0
28742731,130085747,,,,Shibuya Ku,35.67648,139.69331,Entire home/apt,6,1 bath,2.0,4.0,15500.0,67,92.0,1,1
28745942,216355205,1.0,1,1,Shibuya Ku,35.65999,139.69669,Entire home/apt,4,1 bath,2.0,2.0,20000.0,40,97.0,1,1
28746877,211268989,,,,Shinjuku Ku,35.69816,139.69377,Entire home/apt,5,1 bath,,5.0,7643.0,47,89.0,1,1
28747376,207024011,24.0,1,1,Toshima Ku,35.73731,139.70871,Entire home/apt,4,1.5 baths,1.0,2.0,4300.0,32,96.0,1,0
28761423,207024011,24.0,1,1,Toshima Ku,35.73671,139.7078,Entire home/apt,6,1.5 baths,1.0,3.0,4600.0,23,90.0,1,0
28761696,36992850,1.0,1,1,Taito Ku,35.71965,139.78424,Entire home/apt,2,1 bath,1.0,2.0,4814.0,28,99.0,1,1
28761931,207024011,24.0,1,1,Toshima Ku,35.73608,139.70941,Entire home/apt,4,1.5 baths,1.0,2.0,4300.0,31,96.0,1,0
28762318,207024011,24.0,1,1,Toshima Ku,35.73602,139.70819,Entire home/apt,6,1.5 baths,1.0,3.0,4600.0,52,93.0,1,0
28762653,207024011,24.0,1,1,Toshima Ku,35.73404,139.70816,Entire home/apt,4,1.5 baths,1.0,2.0,4300.0,40,93.0,1,0
28794756,217181752,2.0,1,1,Toshima Ku,35.73445,139.70682,Entire home/apt,3,1 bath,1.0,1.0,9643.0,32,96.0,0,1
28814938,188845498,3.0,1,1,Nakano Ku,35.69469,139.68026,Entire home/apt,12,2 baths,8.0,13.0,46429.0,21,92.0,1,1
28824002,98770436,11.0,1,1,Shinjuku Ku,35.69484,139.69446,Entire home/apt,3,1 bath,1.0,1.0,13500.0,45,97.0,1,1
28825212,151336818,4.0,1,1,Kita Ku,35.74865,139.73443,Entire home/apt,2,1 bath,1.0,1.0,5286.0,12,87.0,1,1
28830679,181546967,2.0,1,1,Sumida Ku,35.72243,139.81262,Entire home/apt,8,2 baths,2.0,8.0,26000.0,15,100.0,0,0
28844505,49382056,2.0,1,1,Setagaya Ku,35.6714,139.67041,Entire home/apt,2,1 bath,1.0,1.0,3571.0,69,93.0,0,0
28846927,217522673,,,,Toshima Ku,35.72729,139.70286,Entire home/apt,7,1 bath,1.0,4.0,3500.0,68,87.0,1,1
28847651,108667829,3.0,1,0,Minato Ku,35.67514,139.73411,Hotel room,2,1 bath,1.0,2.0,6000.0,6,90.0,1,1
28849459,208549971,2.0,1,0,Koto Ku,35.66929,139.83953,Shared room,4,1 shared bath,1.0,4.0,7960.0,0,,1,0
28849946,108667829,3.0,1,0,Minato Ku,35.67479,139.73542,Hotel room,4,1 bath,1.0,4.0,8400.0,2,100.0,1,1
28863472,207114839,11.0,1,1,Shinjuku Ku,35.70106,139.69369,Private room,2,3 shared baths,1.0,2.0,3834.0,49,95.0,1,0
28863698,207114839,11.0,1,1,Shinjuku Ku,35.70317,139.695,Private room,2,3 shared baths,1.0,2.0,3889.0,38,95.0,1,0
28863908,207114839,11.0,1,1,Shinjuku Ku,35.70324,139.69389,Private room,1,3 shared baths,1.0,1.0,1651.0,77,94.0,1,0
28872905,81127402,3.0,1,1,Shibuya Ku,35.67717,139.71072,Entire home/apt,5,1 bath,2.0,5.0,5000.0,45,88.0,1,0
28873036,212163856,6.0,1,1,Sumida Ku,35.71791,139.82178,Entire home/apt,2,1 bath,1.0,1.0,10000.0,21,91.0,1,0
28880702,217689905,1.0,1,1,Toshima Ku,35.73587,139.68362,Entire home/apt,7,1 bath,1.0,4.0,35000.0,36,85.0,1,0
28884829,150896127,4.0,1,1,Itabashi Ku,35.74583,139.70427,Entire home/apt,3,1 bath,1.0,3.0,8800.0,24,98.0,1,0
28898110,42244167,36.0,1,1,Shibuya Ku,35.68227,139.69758,Entire home/apt,7,1 bath,,4.0,7000.0,102,90.0,1,0
28899066,49382056,2.0,1,1,Setagaya Ku,35.66977,139.67042,Entire home/apt,2,1.5 baths,1.0,1.0,4000.0,61,95.0,0,0
28904253,176943783,2.0,1,0,Toshima Ku,35.71429,139.70814,Entire home/apt,5,1 bath,,2.0,12000.0,5,100.0,1,1
28910910,99435358,5.0,1,1,Itabashi Ku,35.75655,139.68855,Entire home/apt,16,1.5 baths,5.0,9.0,10429.0,11,96.0,1,1
28924496,70755252,14.0,1,1,Toshima Ku,35.72305,139.68942,Private room,2,1 shared bath,1.0,2.0,5000.0,14,81.0,1,0
28941837,79010327,4.0,1,1,Shibuya Ku,35.68183,139.6996,Entire home/apt,6,1 bath,1.0,4.0,7650.0,49,95.0,1,0
28945534,210199913,10.0,1,1,Shinjuku Ku,35.69891,139.70353,Entire home/apt,5,1 bath,1.0,3.0,8000.0,53,97.0,1,1
28966560,183877565,27.0,1,1,Shinagawa Ku,35.60411,139.72018,Entire home/apt,8,1 bath,2.0,8.0,10000.0,27,84.0,1,0
28967589,146346798,1.0,1,0,Taito Ku,35.70386,139.78139,Private room,4,1.5 shared baths,1.0,2.0,6000.0,50,98.0,0,1
28968876,217142311,4.0,1,1,Setagaya Ku,35.66315,139.65711,Entire home/apt,3,1 bath,1.0,1.0,3229.0,58,91.0,1,0
28969440,70755252,14.0,1,1,Toshima Ku,35.72305,139.68942,Private room,2,1 shared bath,1.0,2.0,5000.0,10,98.0,1,0
28969529,217142311,4.0,1,1,Setagaya Ku,35.6614,139.65674,Entire home/apt,5,1 bath,1.0,3.0,5929.0,45,95.0,1,0
28969534,70755252,14.0,1,1,Toshima Ku,35.72304,139.68942,Shared room,1,1 shared bath,1.0,1.0,2500.0,11,93.0,1,0
28970370,217142311,4.0,1,1,Setagaya Ku,35.66362,139.65656,Entire home/apt,5,1 bath,1.0,3.0,18671.0,56,92.0,1,0
28971788,207693509,10.0,1,1,Shibuya Ku,35.65826,139.69645,Entire home/apt,3,1 bath,,1.0,3429.0,28,88.0,1,0
28972194,207693509,10.0,1,1,Shibuya Ku,35.6577,139.69621,Entire home/apt,3,1 bath,,2.0,3429.0,17,79.0,1,0
28972810,75351511,4.0,1,1,Toshima Ku,35.72903,139.72581,Entire home/apt,2,1 bath,1.0,1.0,10000.0,31,94.0,0,1
28976234,218369769,10.0,1,1,Minato Ku,35.64843,139.73558,Private room,2,1.5 shared baths,1.0,2.0,4500.0,14,87.0,1,0
28989664,218369769,10.0,1,1,Minato Ku,35.64715,139.73753,Private room,3,1.5 shared baths,1.0,3.0,6000.0,8,88.0,0,0
28993731,218369769,10.0,1,1,Minato Ku,35.64839,139.73557,Entire home/apt,4,1.5 baths,2.0,2.0,9000.0,18,87.0,0,0
28995316,6334933,13.0,1,1,Shinagawa Ku,35.6333,139.71742,Entire home/apt,4,1 bath,1.0,2.0,70000.0,60,97.0,1,0
28995376,218499353,8.0,1,1,Arakawa Ku,35.73115,139.79506,Entire home/apt,5,1 bath,2.0,2.0,9643.0,32,90.0,1,0
28996056,218369769,10.0,1,1,Minato Ku,35.64792,139.73738,Entire home/apt,10,1 bath,4.0,9.0,28000.0,0,,0,0
28999160,70755252,14.0,1,1,Toshima Ku,35.72305,139.68942,Shared room,1,1 shared bath,1.0,1.0,2500.0,18,96.0,1,0
28999367,70755252,14.0,1,1,Toshima Ku,35.72306,139.68942,Shared room,1,1 shared bath,1.0,1.0,2500.0,31,93.0,1,0
28999477,70755252,14.0,1,1,Toshima Ku,35.72305,139.68942,Shared room,1,1 shared bath,1.0,1.0,2500.0,9,91.0,1,0
28999622,70755252,14.0,1,1,Toshima Ku,35.72305,139.68942,Shared room,1,1 shared bath,1.0,1.0,2500.0,30,94.0,1,0
28999736,70755252,14.0,1,1,Toshima Ku,35.72305,139.68942,Shared room,1,1 shared bath,1.0,1.0,2500.0,24,96.0,1,0
28999751,70755252,14.0,1,1,Toshima Ku,35.72305,139.68942,Shared room,1,1 shared bath,1.0,1.0,2500.0,16,94.0,1,0
28999955,70755252,14.0,1,1,Toshima Ku,35.72304,139.68944,Shared room,1,1 shared bath,1.0,1.0,2500.0,19,94.0,1,0
29015375,94756046,3.0,1,1,Katsushika Ku,35.7474,139.8661,Entire home/apt,3,1 bath,1.0,2.0,6066.0,36,91.0,1,0
29015608,218499353,8.0,1,1,Arakawa Ku,35.73137,139.79561,Entire home/apt,4,1 bath,1.0,2.0,14200.0,13,95.0,1,0
29016548,218500469,5.0,1,1,Taito Ku,35.72038,139.79981,Shared room,2,1 shared bath,1.0,2.0,5000.0,22,95.0,1,0
29016763,218500469,5.0,1,1,Taito Ku,35.72038,139.79981,Shared room,1,1 shared bath,1.0,1.0,3000.0,30,87.0,1,0
29016893,218500469,5.0,1,1,Taito Ku,35.72049,139.79973,Shared room,1,1 shared bath,1.0,1.0,3000.0,30,83.0,1,0
29016997,198552582,41.0,1,1,Minato Ku,35.67491,139.73671,Entire home/apt,4,1 bath,1.0,2.0,7866.0,5,96.0,1,0
29017501,198552582,41.0,1,1,Minato Ku,35.6734,139.73772,Entire home/apt,4,1 bath,1.0,2.0,5171.0,5,100.0,1,0
29021107,33962432,13.0,1,1,Koto Ku,35.6982,139.83619,Private room,2,1.5 baths,1.0,2.0,6769.0,3,100.0,1,1
29021285,38655722,14.0,1,1,Suginami Ku,35.70057,139.64757,Hotel room,1,3.5 baths,1.0,4.0,2886.0,8,93.0,1,0
29021886,33962432,13.0,1,1,Koto Ku,35.69877,139.83611,Private room,2,1.5 baths,1.0,1.0,7500.0,6,100.0,0,1
29022550,218733372,3.0,1,1,Shibuya Ku,35.65775,139.71039,Entire home/apt,5,1 bath,1.0,4.0,19857.0,78,86.0,1,0
29022810,33962432,13.0,1,1,Koto Ku,35.697,139.83822,Private room,2,1.5 baths,1.0,1.0,5857.0,25,96.0,0,1
29023044,33962432,13.0,1,1,Koto Ku,35.6985,139.83806,Private room,2,1.5 baths,1.0,1.0,5143.0,16,92.0,0,1
29024203,110393739,1.0,1,1,Toshima Ku,35.72929,139.73385,Entire home/apt,4,1 bath,1.0,2.0,10571.0,53,93.0,0,0
29024905,214609376,7.0,1,1,Shinjuku Ku,35.70204,139.70232,Entire home/apt,8,1 bath,3.0,5.0,22526.0,51,96.0,1,0
29025880,208235672,5.0,1,1,Shinjuku Ku,35.70505,139.68994,Entire home/apt,16,1 bath,2.0,6.0,20000.0,61,96.0,0,1
29027070,38655722,14.0,1,1,Suginami Ku,35.70056,139.64752,Hotel room,1,3.5 baths,1.0,6.0,2886.0,22,91.0,1,0
29038857,218849633,0.0,1,1,Sumida Ku,35.70261,139.79908,Private room,3,1 private bath,1.0,3.0,5059.0,32,95.0,1,0
29045009,198552582,41.0,1,1,Minato Ku,35.67327,139.73662,Entire home/apt,4,1 bath,1.0,2.0,5750.0,3,93.0,1,0
29045085,143447381,5.0,1,1,Taito Ku,35.70275,139.77658,Entire home/apt,6,1 bath,1.0,3.0,14400.0,14,93.0,1,0
29045194,198552582,41.0,1,1,Minato Ku,35.67512,139.73738,Entire home/apt,4,1 bath,1.0,2.0,5484.0,6,100.0,1,0
29045320,198552582,41.0,1,1,Minato Ku,35.67515,139.73721,Entire home/apt,4,1 bath,1.0,2.0,6571.0,3,100.0,1,0
29045464,198552582,41.0,1,1,Minato Ku,35.67464,139.73582,Entire home/apt,4,1 bath,1.0,2.0,4622.0,4,95.0,1,0
29045696,198552582,41.0,1,1,Minato Ku,35.67452,139.73806,Entire home/apt,4,1 bath,1.0,2.0,5233.0,6,100.0,1,0
29056845,218961213,1.0,1,1,Shibuya Ku,35.66245,139.68862,Entire home/apt,8,2 baths,3.0,4.0,55000.0,91,97.0,1,1
29059877,147014594,11.0,1,1,Minato Ku,35.64923,139.75522,Entire home/apt,10,1 bath,4.0,8.0,25500.0,57,88.0,1,0
29062351,216495487,4.0,1,1,Taito Ku,35.71698,139.79998,Entire home/apt,3,1 bath,1.0,2.0,6320.0,29,89.0,1,0
29064070,33478325,7.0,1,1,Katsushika Ku,35.74618,139.86291,Shared room,1,0 shared baths,1.0,1.0,1151.0,7,91.0,0,0
29065868,214021140,2.0,1,1,Shinagawa Ku,35.63397,139.72261,Entire home/apt,6,1 bath,1.0,4.0,7429.0,110,96.0,1,0
29081533,218179056,33.0,1,1,Toshima Ku,35.72968,139.72604,Entire home/apt,5,1 bath,1.0,3.0,3503.0,27,93.0,1,0
29088023,30840659,5.0,1,1,Katsushika Ku,35.76833,139.86681,Private room,3,1 shared bath,1.0,3.0,5322.0,1,100.0,0,0
29092969,178319983,8.0,1,1,Shibuya Ku,35.65908,139.7058,Entire home/apt,7,1 bath,1.0,4.0,16100.0,8,88.0,0,0
29093458,218763502,2.0,1,1,Toshima Ku,35.7313,139.73269,Entire home/apt,4,1 bath,1.0,2.0,9200.0,52,97.0,0,0
29101898,219328688,,,,Minato Ku,35.66505,139.71242,Entire home/apt,2,1 bath,,1.0,15000.0,45,92.0,0,1
29103724,198552582,41.0,1,1,Minato Ku,35.67371,139.73763,Entire home/apt,4,1 bath,1.0,2.0,6362.0,2,90.0,1,0
29103876,198552582,41.0,1,1,Minato Ku,35.67473,139.73623,Entire home/apt,4,1 bath,1.0,4.0,6508.0,2,100.0,1,0
29104492,201766839,1.0,1,0,Edogawa Ku,35.72677,139.87879,Entire home/apt,6,2 baths,3.0,3.0,20000.0,29,99.0,0,1
29109114,131595566,7.0,1,1,Sumida Ku,35.71849,139.82499,Entire home/apt,3,1 bath,1.0,2.0,8500.0,29,92.0,1,0
29109540,131595566,7.0,1,1,Sumida Ku,35.71663,139.82506,Entire home/apt,2,1 bath,1.0,2.0,8800.0,30,93.0,1,0
29109805,131595566,7.0,1,1,Sumida Ku,35.71674,139.82546,Entire home/apt,3,1 bath,1.0,2.0,8500.0,33,92.0,1,0
29112767,202197609,7.0,1,1,Shibuya Ku,35.69143,139.68349,Entire home/apt,12,2 baths,4.0,7.0,36086.0,30,93.0,1,1
29113700,207968299,1.0,1,1,Setagaya Ku,35.61633,139.65982,Entire home/apt,2,1.5 baths,1.0,2.0,4500.0,69,99.0,0,1
29114899,218191145,1.0,1,1,Chuo Ku,35.67532,139.78092,Entire home/apt,4,1 bath,2.0,3.0,13163.0,33,88.0,0,0
29131227,99435358,5.0,1,1,Itabashi Ku,35.75641,139.68996,Entire home/apt,3,1 bath,1.0,2.0,2957.0,57,95.0,0,1
29133236,208138512,12.0,1,1,Taito Ku,35.7051,139.77962,Hotel room,2,1 bath,1.0,1.0,7371.0,119,96.0,1,1
29135704,96361779,4.0,1,1,Shibuya Ku,35.68551,139.67897,Entire home/apt,5,1 bath,1.0,2.0,30000.0,30,91.0,1,0
29139839,217140240,1.0,1,1,Shibuya Ku,35.68278,139.67383,Entire home/apt,12,3 baths,3.0,6.0,180714.0,59,83.0,1,0
29139940,182723327,6.0,1,1,Suginami Ku,35.68279,139.61608,Entire home/apt,7,1 bath,1.0,5.0,6224.0,67,88.0,1,0
29140132,182723327,6.0,1,1,Suginami Ku,35.68246,139.61409,Entire home/apt,6,1 bath,1.0,4.0,12029.0,59,91.0,1,0
29145965,206722777,1.0,1,1,Adachi Ku,35.74557,139.80342,Entire home/apt,4,1 bath,1.0,2.0,6714.0,48,92.0,1,0
29147350,219626956,1.0,1,1,Toshima Ku,35.72639,139.70041,Entire home/apt,10,2 baths,4.0,4.0,12143.0,47,99.0,1,1
29150294,115432704,27.0,1,1,Shinjuku Ku,35.69136,139.7224,Entire home/apt,6,1 bath,1.0,5.0,4171.0,15,99.0,0,1
29162396,195984871,9.0,1,1,Ota Ku,35.56035,139.73673,Entire home/apt,2,1 bath,1.0,2.0,8600.0,8,98.0,1,0
29162872,195984871,9.0,1,1,Ota Ku,35.56056,139.72934,Entire home/apt,2,1 bath,1.0,2.0,8600.0,19,96.0,1,0
29164719,26107414,24.0,1,1,Minato Ku,35.65794,139.75701,Entire home/apt,5,1 bath,2.0,4.0,26000.0,57,92.0,1,0
29165267,217178418,8.0,1,1,Setagaya Ku,35.6558,139.67589,Entire home/apt,2,1 bath,1.0,1.0,2333.0,5,96.0,0,0
29168785,217178418,8.0,1,1,Setagaya Ku,35.65455,139.67419,Entire home/apt,2,1 bath,1.0,2.0,2333.0,7,97.0,0,0
